pp_id,stim_tempo_intended,length,sequence_id,interval_ratio_i,interval_ratio
8,600,4,8_173,1,0.5094850948509486
8,600,4,8_173,2,0.5178826895565091
8,600,4,8_175,1,0.5373352855051245
8,600,4,8_175,2,0.6065259117082531
8,600,4,8_179,1,0.42915811088295674
8,600,4,8_179,2,0.39210155148095927
8,600,4,8_18,1,0.4511930585683294
8,600,4,8_18,2,0.6216216216216216
8,600,4,8_185,1,0.49195710455764063
8,600,4,8_185,2,0.5184678522571821
8,600,4,8_187,1,0.4624505928853759
8,600,4,8_187,2,0.6126126126126124
8,600,4,8_189,1,0.46526315789473693
8,600,4,8_189,2,0.3418573351278608
8,600,4,8_22,1,0.3638392857142859
8,600,4,8_22,2,0.46416938110749184
8,600,4,8_24,1,0.3846153846153847
8,600,4,8_24,2,0.4761904761904762
8,600,4,8_30,1,0.5213414634146337
8,600,4,8_30,2,0.3886138613861388
8,600,4,8_36,1,0.450281425891182
8,600,4,8_36,2,0.6439560439560442
8,600,4,8_42,1,0.43421052631578955
8,600,4,8_42,2,0.4233473980309422
8,600,4,8_48,1,0.673469387755102
8,600,4,8_48,2,0.3643892339544515
8,600,4,8_51,1,0.4479553903345722
8,600,4,8_51,2,0.4148044692737429
8,600,4,8_53,1,0.5033783783783783
8,600,4,8_53,2,0.5042881646655228
8,600,4,8_6,1,0.420523138832998
8,600,4,8_6,2,0.6857142857142857
8,600,4,8_61,1,0.36592592592592593
8,600,4,8_61,2,0.6331360946745564
8,600,4,8_63,1,0.3784219001610304
8,600,4,8_63,2,0.6531302876480541
8,600,4,8_65,1,0.5111420612813371
8,600,4,8_65,2,0.48547717842323634
8,600,4,8_67,1,0.5067720090293455
8,600,4,8_67,2,0.6651445966514459
8,600,4,8_69,1,0.3665223665223666
8,600,4,8_69,2,0.6681887366818875
8,600,4,8_71,1,0.4267515923566879
8,600,4,8_71,2,0.6050420168067226
8,600,4,8_77,1,0.4545454545454549
8,600,4,8_77,2,0.5530434782608695
8,600,4,8_79,1,0.4322344322344324
8,600,4,8_79,2,0.5626134301270419
8,600,4,8_81,1,0.4878048780487805
8,600,4,8_81,2,0.6471494607087827
8,600,4,8_89,1,0.49144634525660963
8,600,4,8_89,2,0.6399217221135031
8,600,4,8_95,1,0.49233390119250425
8,600,4,8_95,2,0.4925619834710747
8,600,4,8_98,1,0.38737446197991376
8,600,4,8_98,2,0.6233576642335765
8,600,5,8_10,1,0.4852071005917155
8,600,5,8_10,2,0.3486973947895793
8,600,5,8_10,3,0.5963302752293577
8,600,5,8_102,1,0.44980694980694996
8,600,5,8_102,2,0.6089743589743587
8,600,5,8_102,3,0.3952483801295896
8,600,5,8_104,1,0.4312896405919659
8,600,5,8_104,2,0.5489795918367346
8,600,5,8_104,3,0.34263565891472897
8,600,5,8_108,1,0.3829787234042553
8,600,5,8_108,2,0.5706618962432916
8,600,5,8_108,3,0.4428044280442804
8,600,5,8_112,1,0.27607361963190213
8,600,5,8_112,2,0.5929648241206028
8,600,5,8_112,3,0.4418181818181822
8,600,5,8_114,1,0.6297640653357532
8,600,5,8_114,2,0.34576271186440655
8,600,5,8_114,3,0.5244565217391305
8,600,5,8_116,1,0.5149253731343285
8,600,5,8_116,2,0.4797047970479705
8,600,5,8_116,3,0.5108695652173915
8,600,5,8_118,1,0.49032258064516115
8,600,5,8_118,2,0.6320000000000001
8,600,5,8_118,3,0.3812154696132595
8,600,5,8_126,1,0.5388513513513513
8,600,5,8_126,2,0.42789968652037624
8,600,5,8_126,3,0.5954323001631322
8,600,5,8_136,1,0.5018867924528302
8,600,5,8_136,2,0.5827814569536425
8,600,5,8_136,3,0.41814159292035413
8,600,5,8_138,1,0.37720706260032083
8,600,5,8_138,2,0.6062500000000003
8,600,5,8_138,3,0.49606299212598387
8,600,5,8_14,1,0.45406360424028247
8,600,5,8_14,2,0.6673866090712745
8,600,5,8_14,3,0.3649289099526067
8,600,5,8_144,1,0.4463937621832359
8,600,5,8_144,2,0.6187363834422661
8,600,5,8_144,3,0.4127358490566034
8,600,5,8_149,1,0.628968253968254
8,600,5,8_149,2,0.3831967213114755
8,600,5,8_149,3,0.4703124999999999
8,600,5,8_155,1,0.3849372384937237
8,600,5,8_155,2,0.6490066225165559
8,600,5,8_155,3,0.3965087281795513
8,600,5,8_157,1,0.658947368421053
8,600,5,8_157,2,0.3922518159806292
8,600,5,8_157,3,0.5101626016260166
8,600,5,8_16,1,0.48848684210526305
8,600,5,8_16,2,0.49680511182108633
8,600,5,8_16,3,0.521523178807947
8,600,5,8_161,1,0.4656319290465637
8,600,5,8_161,2,0.4454713493530495
8,600,5,8_161,3,0.6465517241379315
8,600,5,8_167,1,0.46719681908548705
8,600,5,8_167,2,0.5244618395303324
8,600,5,8_167,3,0.3802816901408453
8,600,5,8_169,1,0.49230769230769245
8,600,5,8_169,2,0.44295302013422827
8,600,5,8_169,3,0.6576862123613311
8,600,5,8_171,1,0.3759842519685038
8,600,5,8_171,2,0.48323170731707316
8,600,5,8_171,3,0.5584843492586492
8,600,5,8_181,1,0.6890459363957598
8,600,5,8_181,2,0.32293577981651383
8,600,5,8_181,3,0.6624775583482941
8,600,5,8_191,1,0.4346076458752517
8,600,5,8_191,2,0.4231927710843372
8,600,5,8_191,3,0.6719298245614035
8,600,5,8_2,1,0.649241146711636
8,600,5,8_2,2,0.36491228070175424
8,600,5,8_2,3,0.6273830155979203
8,600,5,8_26,1,0.528301886792453
8,600,5,8_26,2,0.5565068493150686
8,600,5,8_26,3,0.42598684210526316
8,600,5,8_28,1,0.4887459807073954
8,600,5,8_28,2,0.24311926605504602
8,600,5,8_28,3,0.5878859857482186
8,600,5,8_32,1,0.5314285714285715
8,600,5,8_32,2,0.6368932038834951
8,600,5,8_32,3,0.5267605633802814
8,600,5,8_34,1,0.3908730158730157
8,600,5,8_34,2,0.5194585448392554
8,600,5,8_34,3,0.5737373737373738
8,600,5,8_40,1,0.4144869215291747
8,600,5,8_40,2,0.6165254237288135
8,600,5,8_40,3,0.3969298245614037
8,600,5,8_44,1,0.45381526104417674
8,600,5,8_44,2,0.6252873563218388
8,600,5,8_44,3,0.3965936739659369
8,600,5,8_46,1,0.409185803757829
8,600,5,8_46,2,0.4804753820033954
8,600,5,8_46,3,0.42559109874826156
8,600,5,8_59,1,0.41821561338289964
8,600,5,8_59,2,0.5905660377358494
8,600,5,8_59,3,0.43313373253492987
8,600,5,8_75,1,0.40690978886756246
8,600,5,8_75,2,0.5488454706927175
8,600,5,8_75,3,0.4150326797385624
8,600,5,8_8,1,0.35902636916835745
8,600,5,8_8,2,0.48170731707317077
8,600,5,8_8,3,0.5831903945111488
8,600,5,8_83,1,0.38728323699422007
8,600,5,8_83,2,0.5813528336380254
8,600,5,8_83,3,0.4156079854809437
8,600,5,8_85,1,0.49261744966442955
8,600,5,8_85,2,0.49802371541501966
8,600,5,8_85,3,0.504635761589404
8,600,5,8_87,1,0.4153846153846158
8,600,5,8_87,2,0.49781659388646277
8,600,5,8_87,3,0.4971181556195966
8,600,5,8_91,1,0.4858044164037854
8,600,5,8_91,2,0.595978062157221
8,600,5,8_91,3,0.4025500910746815
8,600,5,8_93,1,0.6711026615969585
8,600,5,8_93,2,0.33657587548638107
8,600,5,8_93,3,0.2609028309104821
9,400,4,9_101,1,0.5701275045537341
9,400,4,9_101,2,0.4748490945674047
9,400,4,9_111,1,0.5094339622641507
9,400,4,9_111,2,0.6166007905138339
9,400,4,9_119,1,0.4871794871794875
9,400,4,9_119,2,0.5154639175257729
9,400,4,9_123,1,0.24117647058823552
9,400,4,9_123,2,0.4760147601476016
9,400,4,9_127,1,0.5152173913043475
9,400,4,9_127,2,0.6757575757575763
9,400,4,9_129,1,0.578723404255319
9,400,4,9_129,2,0.6599999999999997
9,400,4,9_13,1,0.3149425287356322
9,400,4,9_13,2,0.5120274914089349
9,400,4,9_135,1,0.36996336996336976
9,400,4,9_135,2,0.44675324675324696
9,400,4,9_137,1,0.6352357320099258
9,400,4,9_137,2,0.5051546391752573
9,400,4,9_139,1,0.7153284671532845
9,400,4,9_139,2,0.3421052631578948
9,400,4,9_143,1,0.2733333333333334
9,400,4,9_143,2,0.7234513274336284
9,400,4,9_15,1,0.33816425120772897
9,400,4,9_15,2,0.42414860681114597
9,400,4,9_152,1,0.5114503816793894
9,400,4,9_152,2,0.40336134453781525
9,400,4,9_154,1,0.5079365079365075
9,400,4,9_154,2,0.4258241758241762
9,400,4,9_156,1,0.6173570019723866
9,400,4,9_156,2,0.40670859538784093
9,400,4,9_158,1,0.6610576923076923
9,400,4,9_158,2,0.5164835164835165
9,400,4,9_160,1,0.5030181086519111
9,400,4,9_160,2,0.5784543325526934
9,400,4,9_166,1,0.7003257328990229
9,400,4,9_166,2,0.262108262108262
9,400,4,9_168,1,0.65625
9,400,4,9_168,2,0.2820512820512822
9,400,4,9_17,1,0.4069767441860468
9,400,4,9_17,2,0.5751879699248122
9,400,4,9_170,1,0.3946360153256704
9,400,4,9_170,2,0.5180327868852459
9,400,4,9_172,1,0.6314363143631437
9,400,4,9_172,2,0.6384976525821595
9,400,4,9_174,1,0.6782407407407407
9,400,4,9_174,2,0.5018050541516249
9,400,4,9_176,1,0.4393939393939393
9,400,4,9_176,2,0.7061068702290076
9,400,4,9_184,1,0.23746701846965682
9,400,4,9_184,2,0.593429158110883
9,400,4,9_190,1,0.5778611632270167
9,400,4,9_190,2,0.44554455445544555
9,400,4,9_23,1,0.49152542372881347
9,400,4,9_23,2,0.6542056074766353
9,400,4,9_25,1,0.4948875255623721
9,400,4,9_25,2,0.46168224299065436
9,400,4,9_27,1,0.5
9,400,4,9_27,2,0.4133016627078384
9,400,4,9_29,1,0.5028248587570623
9,400,4,9_29,2,0.6027397260273972
9,400,4,9_3,1,0.46399999999999986
9,400,4,9_3,2,0.6633663366336632
9,400,4,9_33,1,0.5112612612612616
9,400,4,9_33,2,0.4502074688796676
9,400,4,9_37,1,0.4164648910411625
9,400,4,9_37,2,0.45215759849906173
9,400,4,9_39,1,0.7840375586854461
9,400,4,9_39,2,0.47422680412371065
9,400,4,9_47,1,0.4771929824561404
9,400,4,9_47,2,0.33863636363636335
9,400,4,9_5,1,0.48067226890756287
9,400,4,9_5,2,0.6616702355460388
9,400,4,9_60,1,0.3680430879712748
9,400,4,9_60,2,0.6376811594202899
9,400,4,9_68,1,0.7506361323155221
9,400,4,9_68,2,0.38281249999999956
9,400,4,9_70,1,0.6470588235294118
9,400,4,9_70,2,0.38150289017341027
9,400,4,9_76,1,0.2554945054945057
9,400,4,9_76,2,0.5009242144177452
9,400,4,9_78,1,0.41967213114754087
9,400,4,9_78,2,0.3798283261802577
9,400,4,9_80,1,0.7075208913649029
9,400,4,9_80,2,0.3697183098591544
9,400,4,9_84,1,0.34020618556701016
9,400,4,9_84,2,0.6432160804020105
9,400,4,9_86,1,0.5
9,400,4,9_86,2,0.5214521452145214
9,400,4,9_97,1,0.6008403361344535
9,400,4,9_97,2,0.46341463414634176
9,400,5,9_1,1,0.2689393939393945
9,400,5,9_1,2,0.5026041666666666
9,400,5,9_1,3,0.6006289308176102
9,400,5,9_103,1,0.31269349845201233
9,400,5,9_103,2,0.5260663507109005
9,400,5,9_103,3,0.6389776357827472
9,400,5,9_105,1,0.5009596928982724
9,400,5,9_105,2,0.6565656565656568
9,400,5,9_105,3,0.49454545454545423
9,400,5,9_107,1,0.37288135593220356
9,400,5,9_107,2,0.5532710280373832
9,400,5,9_107,3,0.7445482866043609
9,400,5,9_109,1,0.5027777777777778
9,400,5,9_109,2,0.5830618892508145
9,400,5,9_109,3,0.49612403100775204
9,400,5,9_11,1,0.6176470588235295
9,400,5,9_11,2,0.41625615763546797
9,400,5,9_11,3,0.6236842105263156
9,400,5,9_113,1,0.41102756892230546
9,400,5,9_113,2,0.716463414634146
9,400,5,9_113,3,0.283536585365854
9,400,5,9_117,1,0.5063613231552165
9,400,5,9_117,2,0.5987654320987654
9,400,5,9_117,3,0.39877300613496935
9,400,5,9_121,1,0.5024390243902432
9,400,5,9_121,2,0.34931506849315086
9,400,5,9_121,3,0.4834605597964378
9,400,5,9_125,1,0.3900709219858155
9,400,5,9_125,2,0.6084905660377357
9,400,5,9_125,3,0.3833718244803697
9,400,5,9_131,1,0.43378995433789996
9,400,5,9_131,2,0.6720867208672086
9,400,5,9_131,3,0.3167539267015708
9,400,5,9_133,1,0.5225225225225223
9,400,5,9_133,2,0.5
9,400,5,9_133,3,0.5096153846153848
9,400,5,9_141,1,0.4928229665071766
9,400,5,9_141,2,0.2724935732647818
9,400,5,9_141,3,0.5847107438016526
9,400,5,9_146,1,0.36330935251798524
9,400,5,9_146,2,0.42142857142857154
9,400,5,9_146,3,0.53056768558952
9,400,5,9_148,1,0.4916820702402957
9,400,5,9_148,2,0.6658595641646491
9,400,5,9_148,3,0.3301435406698562
9,400,5,9_150,1,0.6813186813186813
9,400,5,9_150,2,0.33878504672897203
9,400,5,9_150,3,0.4887737478411054
9,400,5,9_162,1,0.3359683794466396
9,400,5,9_162,2,0.5060240963855428
9,400,5,9_162,3,0.4823529411764702
9,400,5,9_178,1,0.3341463414634148
9,400,5,9_178,2,0.49012567324955114
9,400,5,9_178,3,0.49134948096885833
9,400,5,9_180,1,0.3333333333333333
9,400,5,9_180,2,0.503978779840849
9,400,5,9_180,3,0.5095367847411445
9,400,5,9_182,1,0.4745762711864407
9,400,5,9_182,2,0.5112443778110944
9,400,5,9_182,3,0.631782945736434
9,400,5,9_186,1,0.3876146788990823
9,400,5,9_186,2,0.7437325905292482
9,400,5,9_186,3,0.265129682997118
9,400,5,9_188,1,0.6758620689655176
9,400,5,9_188,2,0.25895316804407675
9,400,5,9_188,3,0.5951327433628318
9,400,5,9_19,1,0.6301886792452834
9,400,5,9_19,2,0.3643122676579922
9,400,5,9_19,3,0.39041095890410926
9,400,5,9_192,1,0.5657620041753657
9,400,5,9_192,2,0.4814814814814813
9,400,5,9_192,3,0.513761467889908
9,400,5,9_21,1,0.5069767441860458
9,400,5,9_21,2,0.490740740740741
9,400,5,9_21,3,0.45643153526971
9,400,5,9_31,1,0.5154639175257733
9,400,5,9_31,2,0.7726027397260277
9,400,5,9_31,3,0.5
9,400,5,9_35,1,0.25525525525525494
9,400,5,9_35,2,0.46616541353383445
9,400,5,9_35,3,0.5725806451612901
9,400,5,9_43,1,0.6558441558441556
9,400,5,9_43,2,0.348684210526316
9,400,5,9_43,3,0.5094339622641509
9,400,5,9_45,1,0.7527777777777774
9,400,5,9_45,2,0.470899470899471
9,400,5,9_45,3,0.4545454545454545
9,400,5,9_50,1,0.7716535433070869
9,400,5,9_50,2,0.360995850622406
9,400,5,9_50,3,0.4827586206896552
9,400,5,9_52,1,0.5086614173228347
9,400,5,9_52,2,0.5886792452830187
9,400,5,9_52,3,0.5093457943925231
9,400,5,9_54,1,0.31261770244821124
9,400,5,9_54,2,0.8220720720720721
9,400,5,9_54,3,0.3623853211009172
9,400,5,9_56,1,0.6988950276243098
9,400,5,9_56,2,0.47598253275109165
9,400,5,9_56,3,0.34188034188034144
9,400,5,9_58,1,0.754756871035941
9,400,5,9_58,2,0.3853820598006641
9,400,5,9_58,3,0.4556650246305417
9,400,5,9_62,1,0.507908611599297
9,400,5,9_62,2,0.7608695652173914
9,400,5,9_62,3,0.26666666666666666
9,400,5,9_64,1,0.49918433931484524
9,400,5,9_64,2,0.5858778625954199
9,400,5,9_64,3,0.5
9,400,5,9_66,1,0.6577380952380952
9,400,5,9_66,2,0.266821345707657
9,400,5,9_66,3,0.723112128146453
9,400,5,9_7,1,0.5829959514170042
9,400,5,9_7,2,0.572222222222222
9,400,5,9_7,3,0.4935897435897437
9,400,5,9_72,1,0.553921568627451
9,400,5,9_72,2,0.5112359550561799
9,400,5,9_72,3,0.612676056338028
9,400,5,9_74,1,0.5127388535031852
9,400,5,9_74,2,0.39331619537275014
9,400,5,9_74,3,0.603580562659847
9,400,5,9_82,1,0.4099099099099097
9,400,5,9_82,2,0.48608534322820046
9,400,5,9_82,3,0.5995670995670995
9,400,5,9_90,1,0.49160671462829725
9,400,5,9_90,2,0.5071770334928234
9,400,5,9_90,3,0.47795823665893233
9,400,5,9_92,1,0.5070754716981131
9,400,5,9_92,2,0.5135135135135135
9,400,5,9_92,3,0.6073619631901839
9,400,5,9_94,1,0.5019762845849807
9,400,5,9_94,2,0.5675675675675672
9,400,5,9_94,3,0.4413793103448275
9,400,5,9_96,1,0.5792563600782779
9,400,5,9_96,2,0.6195965417867434
9,400,5,9_96,3,0.5096525096525099
9,400,5,9_99,1,0.3904761904761904
9,400,5,9_99,2,0.6177606177606179
9,400,5,9_99,3,0.42672413793103453
9,600,4,9_106,1,0.43715846994535507
9,600,4,9_106,2,0.48815165876777256
9,600,4,9_108,1,0.5581787521079259
9,600,4,9_108,2,0.5968109339407742
9,600,4,9_114,1,0.4902548725637182
9,600,4,9_114,2,0.5007363770250366
9,600,4,9_116,1,0.46003016591251883
9,600,4,9_116,2,0.4917582417582416
9,600,4,9_130,1,0.4269662921348318
9,600,4,9_130,2,0.5821917808219177
9,600,4,9_134,1,0.4904632152588555
9,600,4,9_134,2,0.42791762013729995
9,600,4,9_136,1,0.4115702479338844
9,600,4,9_136,2,0.5983193277310925
9,600,4,9_14,1,0.5063613231552165
9,600,4,9_14,2,0.4987146529562985
9,600,4,9_140,1,0.6617915904936013
9,600,4,9_140,2,0.5054644808743168
9,600,4,9_142,1,0.5465517241379313
9,600,4,9_142,2,0.474729241877256
9,600,4,9_144,1,0.40425531914893614
9,600,4,9_144,2,0.4406294706723892
9,600,4,9_145,1,0.41402714932126716
9,600,4,9_145,2,0.46499102333931747
9,600,4,9_147,1,0.4283489096573209
9,600,4,9_147,2,0.6106489184692178
9,600,4,9_151,1,0.5748613678373387
9,600,4,9_151,2,0.5191873589164784
9,600,4,9_153,1,0.3841463414634147
9,600,4,9_153,2,0.5126903553299492
9,600,4,9_155,1,0.5738396624472574
9,600,4,9_155,2,0.41308793456032694
9,600,4,9_157,1,0.5677966101694917
9,600,4,9_157,2,0.5604395604395604
9,600,4,9_159,1,0.5182724252491694
9,600,4,9_159,2,0.5017301038062283
9,600,4,9_165,1,0.554140127388535
9,600,4,9_165,2,0.4705882352941177
9,600,4,9_169,1,0.4406548431105046
9,600,4,9_169,2,0.588235294117647
9,600,4,9_171,1,0.6437699680511181
9,600,4,9_171,2,0.3667763157894739
9,600,4,9_175,1,0.3831360946745562
9,600,4,9_175,2,0.5298602287166453
9,600,4,9_177,1,0.5180000000000001
9,600,4,9_177,2,0.47162426614481395
9,600,4,9_179,1,0.3997050147492626
9,600,4,9_179,2,0.5950292397660819
9,600,4,9_183,1,0.3427561837455831
9,600,4,9_183,2,0.6584070796460179
9,600,4,9_185,1,0.5707620528771382
9,600,4,9_185,2,0.47586206896551736
9,600,4,9_191,1,0.4913657770800628
9,600,4,9_191,2,0.5151033386327506
9,600,4,9_20,1,0.45116918844566706
9,600,4,9_20,2,0.6224648985959439
9,600,4,9_24,1,0.44160000000000027
9,600,4,9_24,2,0.6027633851468045
9,600,4,9_30,1,0.4993894993894993
9,600,4,9_30,2,0.5702364394993046
9,600,4,9_32,1,0.5531295487627366
9,600,4,9_32,2,0.6395833333333334
9,600,4,9_34,1,0.6279569892473119
9,600,4,9_34,2,0.4379746835443035
9,600,4,9_4,1,0.5
9,600,4,9_4,2,0.598499061913696
9,600,4,9_44,1,0.6008146639511202
9,600,4,9_44,2,0.4000000000000002
9,600,4,9_46,1,0.39279588336192117
9,600,4,9_46,2,0.6051282051282051
9,600,4,9_51,1,0.3650190114068443
9,600,4,9_51,2,0.5466448445171849
9,600,4,9_53,1,0.6596491228070174
9,600,4,9_53,2,0.4923857868020306
9,600,4,9_55,1,0.5938628158844762
9,600,4,9_55,2,0.4500000000000001
9,600,4,9_57,1,0.5990783410138251
9,600,4,9_57,2,0.40973312401883816
9,600,4,9_59,1,0.5081521739130436
9,600,4,9_59,2,0.5526717557251907
9,600,4,9_61,1,0.4475218658892126
9,600,4,9_61,2,0.616260162601626
9,600,4,9_63,1,0.5703592814371257
9,600,4,9_63,2,0.46895424836601335
9,600,4,9_67,1,0.5194805194805192
9,600,4,9_67,2,0.5634517766497462
9,600,4,9_69,1,0.5167394468704514
9,600,4,9_69,2,0.5636672325976232
9,600,4,9_75,1,0.6621880998080614
9,600,4,9_75,2,0.33781190019193863
9,600,4,9_83,1,0.5728476821192052
9,600,4,9_83,2,0.4760147601476016
9,600,4,9_98,1,0.4921190893169877
9,600,4,9_98,2,0.46623794212218644
9,600,5,9_10,1,0.37644787644787625
9,600,5,9_10,2,0.5102685624012638
9,600,5,9_10,3,0.6444906444906446
9,600,5,9_100,1,0.4978038067349926
9,600,5,9_100,2,0.5813559322033897
9,600,5,9_100,3,0.4363957597173146
9,600,5,9_102,1,0.6806282722513088
9,600,5,9_102,2,0.33701657458563555
9,600,5,9_102,3,0.6642066420664207
9,600,5,9_104,1,0.44773790951638087
9,600,5,9_104,2,0.5700483091787438
9,600,5,9_104,3,0.6040723981900457
9,600,5,9_110,1,0.6786941580756015
9,600,5,9_110,2,0.5040431266846364
9,600,5,9_110,3,0.3297491039426521
9,600,5,9_112,1,0.4328358208955224
9,600,5,9_112,2,0.5993690851735013
9,600,5,9_112,3,0.46098003629764084
9,600,5,9_118,1,0.4940476190476192
9,600,5,9_118,2,0.5792163543441224
9,600,5,9_118,3,0.4634146341463416
9,600,5,9_12,1,0.4132075471698109
9,600,5,9_12,2,0.5912547528517113
9,600,5,9_12,3,0.4291417165668661
9,600,5,9_120,1,0.5082352941176471
9,600,5,9_120,2,0.36602451838879174
9,600,5,9_120,3,0.6464285714285714
9,600,5,9_122,1,0.45798319327731085
9,600,5,9_122,2,0.5243902439024392
9,600,5,9_122,3,0.5909090909090906
9,600,5,9_124,1,0.446927374301676
9,600,5,9_124,2,0.467716535433071
9,600,5,9_124,3,0.6282527881040891
9,600,5,9_126,1,0.429042904290429
9,600,5,9_126,2,0.5466034755134285
9,600,5,9_126,3,0.6198704103671704
9,600,5,9_128,1,0.4893617021276592
9,600,5,9_128,2,0.42179261862917417
9,600,5,9_128,3,0.5604770017035773
9,600,5,9_132,1,0.6547406082289806
9,600,5,9_132,2,0.34464285714285703
9,600,5,9_132,3,0.6600719424460432
9,600,5,9_138,1,0.493738819320215
9,600,5,9_138,2,0.5044563279857395
9,600,5,9_138,3,0.5616161616161619
9,600,5,9_149,1,0.5542168674698797
9,600,5,9_149,2,0.4646781789638931
9,600,5,9_149,3,0.6268382352941175
9,600,5,9_161,1,0.43789808917197437
9,600,5,9_161,2,0.5711974110032362
9,600,5,9_161,3,0.4673721340388008
9,600,5,9_163,1,0.3940886699507388
9,600,5,9_163,2,0.4361702127659575
9,600,5,9_163,3,0.4732142857142856
9,600,5,9_167,1,0.5857664233576642
9,600,5,9_167,2,0.468041237113402
9,600,5,9_167,3,0.4075829383886256
9,600,5,9_173,1,0.41547861507128275
9,600,5,9_173,2,0.5740000000000003
9,600,5,9_173,3,0.400375939849624
9,600,5,9_18,1,0.5019404915912032
9,600,5,9_18,2,0.5539568345323741
9,600,5,9_18,3,0.6163021868787277
9,600,5,9_181,1,0.4599092284417549
9,600,5,9_181,2,0.5534883720930234
9,600,5,9_181,3,0.6101694915254239
9,600,5,9_187,1,0.44513137557959803
9,600,5,9_187,2,0.5565891472868217
9,600,5,9_187,3,0.61505376344086
9,600,5,9_189,1,0.39965694682675806
9,600,5,9_189,2,0.488826815642458
9,600,5,9_189,3,0.6019736842105264
9,600,5,9_2,1,0.5189873417721521
9,600,5,9_2,2,0.5820568927789935
9,600,5,9_2,3,0.3659003831417622
9,600,5,9_22,1,0.4409448818897638
9,600,5,9_22,2,0.5212922173274597
9,600,5,9_22,3,0.6546184738955823
9,600,5,9_26,1,0.3907284768211921
9,600,5,9_26,2,0.6123128119800334
9,600,5,9_26,3,0.41238938053097346
9,600,5,9_28,1,0.4395280235988203
9,600,5,9_28,2,0.578386605783866
9,600,5,9_28,3,0.5969827586206896
9,600,5,9_36,1,0.47571189279731985
9,600,5,9_36,2,0.5040257648953302
9,600,5,9_36,3,0.5193929173693088
9,600,5,9_38,1,0.6364963503649634
9,600,5,9_38,2,0.39967897271268066
9,600,5,9_38,3,0.6202321724709784
9,600,5,9_40,1,0.3670634920634921
9,600,5,9_40,2,0.5397631133671744
9,600,5,9_40,3,0.4518272425249168
9,600,5,9_42,1,0.4124031007751937
9,600,5,9_42,2,0.5046604527296938
9,600,5,9_42,3,0.53757225433526
9,600,5,9_48,1,0.7082706766917293
9,600,5,9_48,2,0.41991341991342007
9,600,5,9_48,3,0.511450381679389
9,600,5,9_49,1,0.5833333333333337
9,600,5,9_49,2,0.42990654205607465
9,600,5,9_49,3,0.5417406749555947
9,600,5,9_6,1,0.43185298621745805
9,600,5,9_6,2,0.5664122137404579
9,600,5,9_6,3,0.6173913043478261
9,600,5,9_65,1,0.5125000000000001
9,600,5,9_65,2,0.4730458221024258
9,600,5,9_65,3,0.5097783572359843
9,600,5,9_71,1,0.405446293494705
9,600,5,9_71,2,0.6102484472049688
9,600,5,9_71,3,0.45970695970695974
9,600,5,9_73,1,0.5012406947890818
9,600,5,9_73,2,0.5056603773584906
9,600,5,9_73,3,0.66497461928934
9,600,5,9_77,1,0.491258741258741
9,600,5,9_77,2,0.4898989898989901
9,600,5,9_77,3,0.5391459074733096
9,600,5,9_79,1,0.3113043478260872
9,600,5,9_79,2,0.5217391304347826
9,600,5,9_79,3,0.6357267950963225
9,600,5,9_8,1,0.5671077504725899
9,600,5,9_8,2,0.48414376321353075
9,600,5,9_8,3,0.4243478260869563
9,600,5,9_85,1,0.3416506717850288
9,600,5,9_85,2,0.5220700152207002
9,600,5,9_85,3,0.5198675496688742
9,600,5,9_87,1,0.6760563380281691
9,600,5,9_87,2,0.5013623978201631
9,600,5,9_87,3,0.33577981651376143
9,600,5,9_89,1,0.5634095634095633
9,600,5,9_89,2,0.472972972972973
9,600,5,9_89,3,0.4126984126984128
9,600,5,9_91,1,0.5035335689045936
9,600,5,9_91,2,0.4811643835616438
9,600,5,9_91,3,0.4697674418604649
9,600,5,9_93,1,0.5213178294573644
9,600,5,9_93,2,0.46691871455576567
9,600,5,9_93,3,0.44833068362480144
9,600,5,9_95,1,0.42483660130718964
9,600,5,9_95,2,0.5808580858085807
9,600,5,9_95,3,0.4747663551401872
10,400,4,10_1,1,0.5999999999999995
10,400,4,10_1,2,0.31836734693877616
10,400,4,10_11,1,0.5547169811320752
10,400,4,10_11,2,0.7329192546583851
10,400,4,10_113,1,0.6566125290023199
10,400,4,10_113,2,0.5421245421245425
10,400,4,10_117,1,0.2834645669291339
10,400,4,10_117,2,0.7203166226912927
10,400,4,10_119,1,0.3905191873589163
10,400,4,10_119,2,0.7458563535911603
10,400,4,10_121,1,0.782152230971129
10,400,4,10_121,2,0.24483775811209396
10,400,4,10_123,1,0.46428571428571386
10,400,4,10_123,2,0.5269320843091337
10,400,4,10_127,1,0.516279069767442
10,400,4,10_127,2,0.30860534124629113
10,400,4,10_133,1,0.5336538461538466
10,400,4,10_133,2,0.5078534031413617
10,400,4,10_137,1,0.3178571428571435
10,400,4,10_137,2,0.38199999999999973
10,400,4,10_141,1,0.408045977011494
10,400,4,10_141,2,0.5273037542662118
10,400,4,10_148,1,0.36470588235294077
10,400,4,10_148,2,0.5184000000000002
10,400,4,10_152,1,0.36965811965811934
10,400,4,10_152,2,0.5772994129158512
10,400,4,10_160,1,0.3517587939698488
10,400,4,10_160,2,0.5341614906832298
10,400,4,10_162,1,0.8096446700507614
10,400,4,10_162,2,0.34722222222222227
10,400,4,10_168,1,0.3906581740976641
10,400,4,10_168,2,0.5079646017699115
10,400,4,10_170,1,0.34490740740740733
